codigoGrupoMaterialServico,grupoMaterialServico,codigoClasseMaterialServico,classeMaterialServico,codigoMaterialServico,materialServico,valorTotal
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9030867,SERVICOS DE RESTAURACAO E CONSERVACAO DE OBRAS DE ARTE,142868.07
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9030883,SERVICOS DE ORGANIZACAO E EXECUCAO DE EVENTOS,112620354.8
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9030905,SERVICOS DE ADAPTACAO DE VEICULOS -,315218.69
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9030930,"CONFECCAO DE ITENS DE COURO, NAPA, NYLON, PLASTICO, MADEIRA PARA USO PESSOAL, DEFESA, SALVAMENTO, DEMONSTRACOES, ETC",245627.87
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9030948,"SERVICOS DE GERENCIAMENTO, SUPERVISAO, FISCALIZACAO DE OBRAS DE ENGENHARIA",116295041.54
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9030999,CONFECCAO E INSTALACAO DE VESTIMENTA CENICA  E DE CENARIOS DE TELEVISAO -,7400
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031006,FORNECIMENTO DE GAS -,3010956.45
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031022,SERVICOS DE EXECUCAO DE FOTOLITOS,2100
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031057,SERVICO TECNICO ESPECIALIZADO EM AREA DE COMUNICACAO -,12120929.64
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031235,"SERVICOS DE PINTURA E INSTALACAO DE PLACAS INDICATIVAS,INFORMATIVAS, DE SINALIZACAO ETC, PRESTADOS POR PESSOA JURIDICA",2872
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031308,"SERVICOS DE CONFECCAO DE CARIMBOS, ROLETES, CHAVES NAO FERRAMENTAIS ETC, PRESTADOS POR PESSOA JURIDICA",597173.23
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031375,"SERVICOS DE PINTURA E/OU INSTALACAO DE PLACAS (OU LETREIROS)INFORMATIVAS, INDICATIVAS, DE SINALIZACAO ETC",505188.84
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031545,SERVICOS DE MANUTENCAO EM SISTEMA DE IRRIGACAO DE GRAMADOS EJARDINS,159400
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031553,SERVICOS DE AFERICAO DE EQUIPAMENTOS/INSTRUMENTOS MEDICO HOSPITALAR,32399.84
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031626,SERVICO DE REGENERACAO DE RESINA DE LEITO MISTO DE SISTEMA  DE TRATAMENTO DE AGUA,369180
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031650,SERVICOS ESPECIALIZADOS EM PESQUISAS -,5204524.71
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031685,"SERVICOS PRESTADOS POR PESSOA JURIDICA NA AREA DE EVENTOS ESPORTIVOS, CULTURAIS E RECREATIVOS EDUCACIONAIS",182088
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031715,SERVICO TELEFONICO - (ESPERA - GRAVACAO E AFINS),73992
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031723,SERVICO DE INCINERACAO INDUSTRIAL DE REJEITOS QUIMICOS,10000
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031758,"SERVICOS DE RECUPERACAO, AFERICAO - QUALIFICACAO DE EQUIPA  MENTOS E INSTRUMENTOS INDUSTRICA FARMACEUTICA -",1683307.52
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031774,SERVICOS DE TRANSCRICAO DE AUDIO E/OU  EVENTOS E ELABORACAO DE ATAS EM MIDIAS DIGITAIS -,314890
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031782,SERVICOS DE LAVANDERIA,64415566.2
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031820,SERVICOS DE CONFECCAO DE QUADRO OU MOLDURAS -,54668.16
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031839,SERVICOS DE RASPAGEM DE PISOS E APLICACAO DE SINTECO,103704.45
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031847,SERVICOS DE INTERPRETE DA LINGUAGEM DOS SINAIS - LIBRAS,2239972.4
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031855,SERVICOS DE TRADUCAO E INTERPRETE DE IDIOMAS,98056.42
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031863,SERVICOS DE CONFECCAO DE PECAS DE VESTUARIO,80963.7
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031936,SERVICO DE DESENTUPIMENTO E LIMPEZA REDE DE ESGOTO -,264891.2
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031952,SERVICOS DE TELECOMUNICACOES CONTRATADOS MEDIANTE LICITACAO,181987.94
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9031987,SERVICO TECNICO ESPECIALIZADO EM AREA ADMINISTRATIVA,12643784.14
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032029,SERVICOS DE ADMINISTRACAO E GERENCIAMENTO DE FROTA DE VEICULOS,122383380.243
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032037,SERVICOS DE FILMAGEM E PRODUCAO DE MIDIA AUDIOVISUAL -,5314797.78
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032053,SERVICOS DE DECORACAO,50649.99
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032061,SERVICOS DE VIDRACARIA,645277.83
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032096,SERVICOS TECNICOS ESPECIALIZADOS DE CALL CENTER,43209960
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032118,SERVICOS TECNICOS DE ISOLAMENTO TERMICO E ACUSTICO,8855.77
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032126,SERVICOS TECNICOS E ESPECIALIZADOS NA AREA DE ASSISTENCIA SOCIAL,11477984.21
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032207,SERVICOS DE CONFECCAO DE PLACAS,4469054.39
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032240,SERVICOS DE GESTAO DE FROTA E MANUTENCAO DE VEICULOS,232878815.01
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032258,SERVICOS PERSONALIZACAO DE MATERIAIS/ITENS DIVERSOS,17338.97
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032266,SERVICOS DE CONFECCAO DE ITENS/ARTIGOS DE PAPEL -,329
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032339,FORNECIMENTO DE AGUA POR MEIO DE CAMINHAO PIPA -,212067884.04
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032347,SERVICOS DE COLETA E TRATAMENTO DE EFLUENTES QUIMICOS E RESIDUOS SOLIDOS,980229.9299999999
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032355,SERVICOS DE GRAVACAO DE AUDIO -,1124
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032363,"SERVICO DE AFERICAO DE MAQUINA, EQUIPAMENTO E INSTRUMENTO -",13207.36
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032371,SERVICOS DE CAPTACAO E DISTRIBUICAO DE AGUA,390000
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032401,SERVICOS DE CONFECCAO DE BRINDES,173207.33000000002
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032410,SERVICOS DE TRANSFERENCIA DE TECNOLOGIA -,905801592.71
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032479,SERVICOS DE CONFECCAO DE MOBILIARIO -,761016.92
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032592,SERVICOS ESPECIALIZADOS EM TRATAMENTO E RECICLAGEM DE MATERIAIS DIVERSOS,236109
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032622,"SERVICO DE MONITORAMENTO, RASTREAMENTO VEICULAR",10228256
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032657,CONTRATACAO DE EMPRESA PARA VIABILIZAR ESPACO FISICO -,1130442.3699999999
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032673,ORGANIZACAO DE CONCURSO PUBLICO -,130904353.95
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032711,SERVICO ESPECIALIZADO EM TECNOLOGIA DA INFORMACAO -,195
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032720,SERVICO TECNICO ESPECIALIZADO AREA DESENVOLVIMENTO SOCIAL-,6547158.82
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032762,SERVICO ESPECIALIZADO EM PREVENCAO E COMBATE A  INCENDIO  -,10498350
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032770,SERVICO TECNICO ESPECIALIZADO EM ARBITRAGEM ESPORTIVA -,14437009.51
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032851,SOLUCAO TECNOLOGIA INTEGRADA PARA CONFECCAO DOCUMENTO IDENTIFICACAO  -,43104430.44
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032860,SERVICO DE DESENTUPIMENTO E LIMPEZA DE REDE PLUVIAL -,6800
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9032886,SERVICO ESPECIALIZADO EM VALIDACAO E QUALIFICACAO INDUSTRIAL,652753.1799999999
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9033165,"SERVICO DE MONITORAMENTO, RASTREAMENTO  DE AERONAVES -",14000
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9033173,CLASSIFICACAO DE DOCUMENTOS -,66621.26
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9033181,GRAVACAO EM CHASSI VEICULAR -,4800
9,ADMINISTRACAO GERAL,903,SERVICOS TECNICOS E SERVICOS ESPECIALIZADOS,9033211,SERVICOS TECNICOS ESPECIALIZADOS NA AREA DE SAUDE MENTAL -,301780
9,ADMINISTRACAO GERAL,904,"SERVICO DE PUBLICIDADE, PUBLICACAO, IMPRESSAO, REPRODUCAO E ENCADERNACAO",9040021,SERVICOS DE IMPRESSAO,17549195.73
9,ADMINISTRACAO GERAL,904,"SERVICO DE PUBLICIDADE, PUBLICACAO, IMPRESSAO, REPRODUCAO E ENCADERNACAO",9040048,SERVICO DE ENCADERNACAO -,50020.9
9,ADMINISTRACAO GERAL,904,"SERVICO DE PUBLICIDADE, PUBLICACAO, IMPRESSAO, REPRODUCAO E ENCADERNACAO",9040110,SERVICOS DE CONFECCAO DE FAIXAS E CARTAZES,1774
9,ADMINISTRACAO GERAL,904,"SERVICO DE PUBLICIDADE, PUBLICACAO, IMPRESSAO, REPRODUCAO E ENCADERNACAO",9040153,SERVICOS DE IMPRENSA,47250
9,ADMINISTRACAO GERAL,904,"SERVICO DE PUBLICIDADE, PUBLICACAO, IMPRESSAO, REPRODUCAO E ENCADERNACAO",9040170,SERVICOS DE PUBLICIDADE,1275969.99
9,ADMINISTRACAO GERAL,904,"SERVICO DE PUBLICIDADE, PUBLICACAO, IMPRESSAO, REPRODUCAO E ENCADERNACAO",9040196,SERVICO DE PUBLICACAO E DIVULGACAO -,1711307.33
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050019,SERVICOS DE ASSINATURAS DE JORNAIS COMERCIAIS,65067.08
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050051,SERVICOS DE ASSINATURAS DE REVISTAS COMERCIAIS E OU JORNALISTICAS,15832.9
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050060,SERVICOS DE ASSINATURAS DE REVISTAS TECNICAS,34462.44
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050078,SERVICOS DE ASSINATURAS DE REVISTAS JURIDICAS,44351
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050108,SERVICO DE ASSINATURAS DE GUIAS INFORMATIVOS,13354
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050132,SERVICOS DE ASSINATURA DE BOLETINS JURIDICOS,50433.72
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050175,SERVICO DE REGISTRO BIBLIOGRAFICO -,12166
9,ADMINISTRACAO GERAL,905,AQUISICAO E ASSINATURAS DE PERIODICOS,9050183,ASSINATURA DE NORMAS TECNICAS -,94362.5
9,ADMINISTRACAO GERAL,906,SERVICOS DE HIGIENIZACAO E LIMPEZA,9060014,SERVICOS ESPECIALIZADOS EM CONTROLE DE PRAGAS E VETORES -,3094807.23
9,ADMINISTRACAO GERAL,906,SERVICOS DE HIGIENIZACAO E LIMPEZA,9060030,"SERVICOS DE LIMPEZA, REPARO E MANUTENCAO EM PISCINAS",93199.6
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070010,SERVICO DE MINISTRACAO DE CURSO DE TREINAMENTO DE PESSOAL NA AREA DE INFORMATICA,5042263.89
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070028,SERVICOS DE MINISTRACAO DE CURSO CAPACITACAO E QUALIFICACAO DE PESSOAL AREA ADMINISTRATIVA -,8163614.17
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070044,SERVICOS DE MINISTRACAO DE CURSO PARA MECANICOS E PILOTOS DE AERONAVES,14606148.99
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070087,SERVICOS DE MINISTRACAO DE CURSO DE CAPACITACAO E  TREINAMENTO DE PESSOAL EM AREA OPERACIONAL,39101163.41
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070095,SERVICOS DE MINISTRACAO DE CURSOS DE QUALIFICACAO E CAPACITACAO DE PESSOAL NA AREA DE SAUDE,19091364.39
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070117,"CURSO DE CAPACITACAO, TREINAMENTO E APERFEICOAMENTO EM AREA DE DIREITOS HUMANOS E PARTICIPACAO SOCIAL -",784900.22
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070206,SERVICOS DE MINISTRACAO DE CURSOS DE CAPACITACAO NA AREA DE ENGENHARIA,6077
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070214,SERVICO DE MINISTRACAO DE CURSO DE CAPACITACAO DE PESSOAL NAAREA DE GESTAO DE TECNOLOGIA DA INFORMACAO,582907.82
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070230,"DESPESAS RELACIONADAS A PARTICIPACAO DE SERVIDOR EM SEMINARIOS, EXPOSICOES, CONFERENCIAS, CONGRESSOS E AFINS -",4589156.39
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070249,"CURSO DE GRADUACAO, POS-GRADUACAO, MESTRADO E CORRELATOS -",102308824.51
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070257,"SERVICOS DE CAPACITACAO, TREINAMENTO, APERFEICOAMENTO ETC,  NAS AREAS DE AGRICULTURA E AGROPECUARIA",31730
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070265,CONTRATACAO DE CURSO DE LINGUA ESTRANGEIRA -,39981.12
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070273,CONTRATACAO DE CURSOS DE QUALIFICACAO PROFISSIONAL - (a partir 160h),5294456062.17
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070303,CURSO DE CAPACITACAO E TREINAMENTO EM COMBATE A INCENDIO -,20200
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070311,CURSO DE CAPACITACAO E TREINAMENTO EM AREA AMBIENTAL -,342645
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070338,CURSO DE CAPACITACAO E TREINAMENTO EM AREA DE GESTAO -,2637414.56
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070346,CURSO DE CAPACITACAO E TREINAMENTO EM AREA DE ASSISTENCIA SOCIAL -,1388600
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070354,SERVICOS DE MINISTRACAO DE CURSO CAPACITACAO E QUALIFICACAO DE PESSOAL AREA DE TURISMO E CULTURA -,27900
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070362,"CURSO DE CAPACITACAO E TREINAMENTO EM RECURSOS HUMANOS, GES TAO DE PESSOAS, MARKETING PESSOAL E AFINS -",1452093.85
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070370,SERVICO DE MINISTRACAO DE CURSO DE CAPACITACAO E TREINAMENTODE PESSOAL NA AREA JURIDICA OU JUDICIARIA -,89817.27
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070389,CURSO DE CAPACITACAO E TREINAMENTO EM AREA DE COMERCIO E    SERVICOS  -,484000
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070397,CURSOS E OFICINAS DE CAPACITACAO  EM AREAS DIVERSAS -,2584161.91
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070400,"CURSO DE CAPACITACAO, TREINAMENTO, ATUALIZACAO E APERFEICOAMENTO EM AREA DE EDUCACAO -",152541121.95
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070419,"CURSO DE CAPACITACAO, TREINAMENTO, ATUALIZACAO E APERFEICOAMENTO EM DOCENCIA PROFISSIONAL -",67998
9,ADMINISTRACAO GERAL,907,SERVICOS DE TREINAMENTO E APERFEICOAMENTO PROFISSIONAL,9070427,CURSO DE CAPACITACAO E TREINAMENTO EM FONOAUDIOLOGIA -,5000
9,ADMINISTRACAO GERAL,908,BENEFICIOS,9080015,SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE,62012168.63
9,ADMINISTRACAO GERAL,908,BENEFICIOS,9080023,SERVICOS DE FORNECIMENTO DE VALE REFEICAO,212090
9,ADMINISTRACAO GERAL,908,BENEFICIOS,9080031,SERVICOS DE FORNECIMENTO DE REFEICAO E/OU LANCHES PREPARADOS POR TERCEIROS -,2174504153.75
9,ADMINISTRACAO GERAL,908,BENEFICIOS,9080066,SERVICOS DE FORNECIMENTO DE VALE-ALIMENTACAO,1572074.68
9,ADMINISTRACAO GERAL,909,SERVICOS EVENTUAIS PRESTADOS POR PESSOA FISICA,9090010,SERVICOS EVENTUAIS PRESTADOS POR PESSOA FISICA NA AREA ADMINISTRATIVA,1274041.45
9,ADMINISTRACAO GERAL,909,SERVICOS EVENTUAIS PRESTADOS POR PESSOA FISICA,9090029,SERVICOS EVENTUAIS DE CONSERVACAO E LIMPEZA PRESTADOS POR PESSOA FISICA,696749.55
9,ADMINISTRACAO GERAL,909,SERVICOS EVENTUAIS PRESTADOS POR PESSOA FISICA,9090150,"SERVICOS EVENTUAIS, PRESTADOS POR PESSOA FISICA, DE REPAROS DE FECHADURAS E SEGREDOS E ABERTURA DE PORTAS, COFRES ETC",483
9,ADMINISTRACAO GERAL,909,SERVICOS EVENTUAIS PRESTADOS POR PESSOA FISICA,9090177,SERVICOS EVENTUAIS PRESTADOS POR PESSOA FISICA NA AREA DE EVENTOS,22000
9,ADMINISTRACAO GERAL,911,"SERVICOS DE HOSPEDAGENS, CURSOS, PROMOCOES E EVENTOS",9110038,SERVICOS COM HOSPEDAGEM DE PERSONALIDADES ILUSTRES E SERVIDORES PUBLICOS,23190
9,ADMINISTRACAO GERAL,911,"SERVICOS DE HOSPEDAGENS, CURSOS, PROMOCOES E EVENTOS",9110135,SERVICO DE HOSPEDAGEM PARA CIDADAO E/OU SERVIDOR -,120160
9,ADMINISTRACAO GERAL,911,"SERVICOS DE HOSPEDAGENS, CURSOS, PROMOCOES E EVENTOS",9110283,CONTRATACAO DE CONFERENCISTA E PALESTRANTE -,29792
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120017,SERVICOS DE CONSERVACAO E LIMPEZA HOSPITALAR -,8716475.38
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120033,SERVICOS ESPECIALIZADOS EM AREA VETERINARIA,6024210.9
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120041,"SERVICOS ESPECIALIZADOS NA AREA DE SAUDE, EXCETO MEDICOS E  ODONTOLOGICOS -",6228676.39
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120068,SERVICOS DE ANALISE DE SOLO  -,16200
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120106,SERVICOS DE REALIZACAO DE TESTE HIDROSTATICO -,21656.06
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120122,IDENTIFICACAO DE AMOSTRAS EM PROCESSO DE ANALISE  LABORATORIAL,89190.43
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120181,GERENCIAMENTO DA CENTRAL DE MATERIAL E ESTERILIZACAO - CME -,71793304
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120190,SERVICOS ESPECIALIZADOS EM ANALISE DA QUALIDADE DO AR EM AM BIENTE FECHADO,101631.48
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120220,SERVICOS DE CONTROLE DE QUALIDADE LABORATORIAL,3771440.88
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120297,SERVICOS CLINICOS ESPECIALIZADOS DE REABILITACAO BIO-PSICO-PEDAGOGICO,376880
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120300,"ANALISE, TRATAMENTO E HIGIENIZACAO DE SISTEMA DE AR CONDICIONADO E DE AMBIENTES",357753.49
9,ADMINISTRACAO GERAL,912,"SERV.ESPECIALIZADOS AREAS MEDICA, ODONTOLOGICA, REABILITACAO,HOSPITALAR E DE LABORATORIO (EXAME-ANALISE-ENSAIO-PESQUISA)",9120351,SERVICOS DE CONTROLE DE DOSIMETRIA INDIVIDUAL,357900.84
